41 3.38462 50 
41.1 3.38462 50 
41.2 3.38462 50 
41.3 3.38462 50 
41.4 3.38462 50 
41.5 3.38462 50 
41.6 3.38462 50 
41.7 3.38462 50 
41.8 3.38462 50 
41.9 3.38462 50 
42 3.38462 50 
42.1 3.38462 50 
42.2 3.38462 50 
42.3 3.38462 50 
42.4 3.38462 50 
42.5 3.38462 50 
42.6 3.38462 50 
42.7 3.38462 50 
42.8 3.38462 50 
42.9 3.38462 50 
43 3.38462 50 
43.1 3.38462 50 
43.2 3.38462 50 
43.3 3.38462 50 
43.4 3.38462 50 
43.5 3.38462 50 
43.6 3.38462 50 
43.7 3.38462 50 
43.8 3.38462 50 
43.9 3.38462 50 
44 3.38462 50 
44.1 3.38462 50 
44.2 3.38462 50 
44.3 3.38462 50 
44.4 3.38462 50 
44.5 3.38462 50 
44.6 3.38462 50 
44.7 3.38462 50 
44.8 3.38462 50 
44.9 3.38462 50 
45 3.38462 50 
45.1 3.38462 50 
45.2 3.38462 50 
45.3 3.38462 50 
45.4 3.38462 50 
45.5 3.38462 50 
45.6 3.38462 50 
45.7 3.38462 50 
45.8 3.38462 50 
45.9 3.38462 50 
46 3.38462 50 
46.1 3.38462 50 
46.2 3.38462 50 
46.3 3.38462 50 
46.4 3.38462 50 
46.5 3.38462 50 
46.6 3.38462 50 
46.7 3.38462 50 
46.8 3.38462 50 
46.9 3.38462 50 
47 3.38462 50 
47.1 3.38462 50 
47.2 3.38462 50 
47.3 3.38462 50 
47.4 3.38462 50 
47.5 3.38462 50 
47.6 3.38462 50 
47.7 3.38462 50 
47.8 3.38462 50 
47.9 3.38462 50 
48 3.38462 50 
48.1 3.38462 50 
48.2 3.38462 50 
48.3 3.38462 50 
48.4 3.38462 50 
48.5 3.38462 50 
48.6 3.38462 50 
48.7 3.38462 50 
48.8 3.38462 50 
48.9 3.38462 50 
49 3.38462 50 
49.1 3.38462 50 
49.2 3.38462 50 
49.3 3.38462 50 
49.4 3.38462 50 
49.5 3.38462 50 
49.6 3.38462 50 
49.7 3.38462 50 
49.8 3.38462 50 
49.9 3.38462 50 
50 3.38462 50 
50.1 3.38462 50 
50.2 3.38462 50 
50.3 3.38462 50 
50.4 3.38462 50 
50.5 3.38462 50 
50.6 3.38462 50 
50.7 3.38462 50 
50.8 3.38462 50 
50.9 3.38462 50 
51 3.38462 50 
51.1 3.38462 50 
51.2 3.38462 50 
51.3 3.38462 50 
51.4 3.38462 50 
51.5 3.38462 50 
51.6 3.38462 50 
51.7 3.38462 50 
51.8 3.38462 50 
51.9 3.38462 50 
52 3.38462 50 
52.1 3.38462 50 
52.2 3.38462 50 
52.3 3.38462 50 
52.4 3.38462 50 
52.5 3.38462 50 
52.6 3.38462 50 
52.7 3.38462 50 
52.8 3.38462 50 
52.9 3.38462 50 
53 3.38462 50 
53.1 3.38462 50 
53.2 3.38462 50 
53.3 3.38462 50 
53.4 3.38462 50 
53.5 3.38462 50 
53.6 3.38462 50 
53.7 3.38462 50 
53.8 3.38462 50 
53.9 3.38462 50 
54 3.38462 50 
54.1 3.38462 50 
54.2 3.38462 50 
54.3 3.38462 50 
54.4 3.38462 50 
54.5 3.38462 50 
54.6 3.38462 50 
54.7 3.38462 50 
54.8 3.38462 50 
54.9 3.38462 50 
55 3.38462 50 
55.1 3.38462 50 
55.2 3.38462 50 
55.3 3.38462 50 
55.4 3.38462 50 
55.5 3.38462 50 
55.6 3.38462 50 
55.7 3.38462 50 
55.8 3.38462 50 
